"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72219013874","2024-01-25T04:18:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.16","61","62","0.01","-RA:02 BR:1 |s RA s |RA s","","","96","OVC:08 2","","29.06","0.50","61","160","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12201/25/24 04:18:02 SPECI KATL 250918Z 16004KT 1/2SM -RA BR OVC002 17/16 A3016 RMK AO2 SFC VIS 3 RAB13 P0001 T01670161 (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T04:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.14","62","63","0.03","-RA:02 BR:1 |RA |RA","","","97","BKN:07 4 OVC:08 20","30.13","29.04","0.75","62","120","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15501/25/24 04:52:02 METAR KATL 250952Z 12004KT 3/4SM -RA BR BKN004 OVC020 17/17 A3014 RMK AO2 SFC VIS 6 RAB13 SLP204 CIG 002V006 TWRINC P0003 T01720167 (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T05:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.14","61","63","0.12","RA:02 BR:1 |RA |RA","","","93","BKN:07 3 OVC:08 40","30.13","29.04","0.75","62","120","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13601/25/24 05:52:02 METAR KATL 251052Z 12007KT 3/4SM RA BR BKN003 OVC040 17/16 A3014 RMK AO2 SFC VIS 3 SLP203 TWRINC P0009 T01720161 (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T06:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.14","62","63","0.05","-RA:02 BR:1 |RA |RA","+0.01","5","97","OVC:08 4","30.13","29.04","0.75","62","150","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET17201/25/24 06:52:02 METAR KATL 251152Z 15006KT 3/4SM -RA BR OVC004 17/17 A3014 RMK AO2 SFC VIS 6 SLP204 CIG 003V005 TWRINC P0008 60048 70056 T01720167 10172 20161 55003 (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T07:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","62","63","","||RA","+0.01","5","97","5","30.13","29.03","0.75","62","150","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN10472219 11212 81506 10172 20167 39831 40204 55003 60121 761// 91152 333 10172 20156 70142 96010 555 92512=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T07:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.15","62","63","0.12","RA:02 BR:1 |RA |RA","","","97","BKN:07 4 BKN:07 12 OVC:08 28","30.14","29.05","1.00","62","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15301/25/24 07:52:02 METAR KATL 251252Z 00000KT 1SM RA BR BKN004 BKN012 OVC028 17/17 A3015 RMK AO2 SFC VIS 4 SLP206 CIG 003V005 TWRINC P0010 T01720167 (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T08:09:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.15","62","63","0.05","-RA:02 BR:1 |s RA s |RA s","","","97","OVC:08 4","","29.05","0.25","62","120","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13501/25/24 08:09:02 SPECI KATL 251309Z 12003KT 1/4SM -RA BR OVC004 17/17 A3015 RMK AO2 SFC VIS 2 CIG 003V005 TWRINC P0005 T01720167 (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T08:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.14","62","63","0.15","-RA:02 BR:1 |s RA s |RA s","","","97","BKN:07 2 BKN:07 28 OVC:08 100","30.13","29.04","0.50","62","130","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14401/25/24 08:52:02 METAR KATL 251352Z 13008KT 1/2SM -RA BR BKN002 BKN028 OVC100 17/17 A3014 RMK AO2 SFC VIS 4 SLP204 TWRINC P0017 T01720167 (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T09:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.15","63","64","0.03","-RA:02 BR:1 |s RA s |RA s","-0.01","1","96","BKN:07 4 BKN:07 18 OVC:08 46","30.14","29.05","0.50","63","130","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET16801/25/24 09:52:02 METAR KATL 251452Z 13008KT 1/2SM -RA BR BKN004 BKN018 OVC046 18/17 A3015 RMK AO2 SFC VIS 6 SLP205 CIG 003V005 TWRINC P0003 60030 T01780172 51002 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T10:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","63","64","","||RA","-0.01","1","96","5","30.14","29.04","0.50","63","130","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672219 11208 81308 10178 20172 39834 40205 51002 60087 761// 91452 333 96010 555 92515=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T10:44:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.15","63","65","0.02","BR:1 ||","","","93","BKN:07 5 OVC:08 22","","29.05","1.00","64","150","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13501/25/24 10:44:02 SPECI KATL 251544Z 15006KT 1SM BR BKN005 OVC022 18/17 A3015 RMK AO2 SFC VIS 6 RAE42 CIG 004V007 P0002 T01830172 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T10:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.15","63","65","0.02","BR:1 ||","","","93","BKN:07 5 OVC:08 22","30.14","29.05","1.00","64","130","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14201/25/24 10:52:02 METAR KATL 251552Z 13006KT 1SM BR BKN005 OVC022 18/17 A3015 RMK AO2 SFC VIS 6 RAE42 SLP205 CIG 004V007 P0002 T01830172 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T11:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.14","64","66","T","-RA:02 BR:1 |RA |RA","","","93","OVC:08 4","30.12","29.04","1.00","65","180","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13901/25/24 11:52:02 METAR KATL 251652Z 18009KT 1SM -RA BR OVC004 19/18 A3014 RMK AO2 SFC VIS 4 RAB50 SLP201 CIG 003V006 P0000 T01890178 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T12:50:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","6","30.11","64","66","","-RA:02 BR:1 |RA |RA","","","94","OVC:08 6","","29.01","1.00","65","190","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12101/25/24 12:50:02 SPECI KATL 251750Z 19011KT 1SM -RA BR OVC006 19/18 A3011 RMK AO2 SFC VIS 6 CIG 004V008 P0001 FIBI (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T12:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.11","65","67","0.01","-RA:02 BR:1 |RA |RA","+0.04","8","93","OVC:08 6","30.10","29.01","1.00","66","190","21","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET16001/25/24 12:52:02 METAR KATL 251752Z 19012G18KT 1SM -RA BR OVC006 19/18 A3011 RMK AO2 SFC VIS 6 SLP192 CIG 004V008 P0001 60033 T01940183 10194 20172 58012 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T13:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","65","67","","||RA","+0.04","8","93","5","30.10","29.00","0.99","66","190","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN10472219 11216 81912 10194 20183 39821 40192 58012 60081 761// 91752 333 10194 20133 91018 96010 555 92518=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T13:28:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.10","65","69","T","","","","87","BKN:07 11 BKN:07 18 OVC:08 38","","29.00","8.00","66","200","20","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14001/25/24 13:28:02 SPECI KATL 251828Z 20009G17KT 8SM BKN011 BKN018 OVC038 21/18 A3010 RMK AO2 RAE08DZB08E20 CIG 009V013 P0000 T02060183 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T13:50:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","6","30.09","64","70","","","","","83","BKN:07 15 BKN:07 20 OVC:08 32","","28.99","10.00","66","210","23","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14301/25/24 13:50:02 SPECI KATL 251850Z 21009G20KT 10SM BKN015 BKN020 OVC032 21/18 A3009 RMK AO2 RAE08DZB08E20 CIG 013V017 BINOVC P0000 FIBI (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T13:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.09","66","70","T","","","","87","BKN:07 15 BKN:07 20 OVC:08 32","30.07","28.99","10.00","67","200","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15201/25/24 13:52:02 METAR KATL 251852Z 20011KT 10SM BKN015 BKN020 OVC032 21/19 A3009 RMK AO2 RAE08DZB08E20 SLP184 CIG 013V017 BINOVC P0000 T02110189 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T14:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.07","65","71","0.00","","","","81","SCT:04 17 BKN:07 25 BKN:07 50","30.05","28.97","10.00","67","190","22","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11601/25/24 14:52:02 METAR KATL 251952Z 19011G19KT 10SM SCT017 BKN025 BKN050 22/18 A3007 RMK AO2 SLP177 T02170183 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T15:47:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.06","64","72","","","","","78","FEW:02 20 SCT:04 30 BKN:07 55","","28.96","10.00","67","190","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09601/25/24 15:47:02 SPECI KATL 252047Z 19008KT 10SM FEW020 SCT030 BKN055 22/18 A3006 RMK AO2 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T15:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.06","65","72","0.00","","+0.05","6","79","FEW:02 28 SCT:04 60 BKN:07 200","30.04","28.96","10.00","68","190","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13701/25/24 15:52:02 METAR KATL 252052Z 19011KT 10SM FEW028 SCT060 BKN200 22/18 A3006 RMK AO2 SLP174 TCU DSNT NE 60000 T02220183 56016 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T16:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","65","72","","","+0.05","6","79","26","30.04","28.95","9.94","68","190","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07072219 12566 61911 10222 20183 39805 40174 56016 69907 92052 555 92521=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T16:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.05","64","72","0.00","","","","76","FEW:02 28 SCT:04 60 BKN:07 200","30.03","28.95","10.00","67","180","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13801/25/24 16:52:02 METAR KATL 252152Z 18007KT 10SM FEW028 SCT060 BKN200 22/18 A3005 RMK AO2 SLP171 CB DSNT SW TCU DSNT S SW T02220178 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T17:39:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.06","63","71","","TS:7 |TS TS |","","","76","SCT:04 25 BKN:07 40 BKN:07 200","","28.96","10.00","66","180","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15901/25/24 17:39:02 SPECI KATL 252239Z 18010KT 10SM TS SCT025CB BKN040 BKN200 22/17 A3006 RMK AO2 TSB39 OCNL LTGIC VC SW-NW-N TS VC SW-NW-N MOV NE T02170172 (RF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T17:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.07","63","72","0.11","|TS |","","","73","SCT:04 20 BKN:07 40","30.05","28.97","9.00","66","250","24","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET18501/25/24 17:52:02 METAR KATL 252252Z 25013G21KT 9SM -TSRA SCT020CB BKN040 BKN0 22/17 A3007 RMK AO2 RAB44 TSB39 SLP177 VIS LWR SW-NW OCNL LTGIC S-W-N TS S-W-N MOV NE P0000 T02220172 (RF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T17:56:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.11","63","69","0.01","|TS |","","","81","BKN:07 20 BKN:07 40","","29.01","1.50","65","290","37","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET18901/25/24 17:56:02 SPECI KATL 252256Z 29022G32KT 1 1/2SM +TSRA BKN020CB BKN040 BKN0 21/17 A3011 RMK AO2 PK WND 28032/2256 PRESRR OCNL LTGIC NE-OHD-SW TS NE-OHD-SW MOV NE P0001 T02060172 (RF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-25T18:03:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.09","60","63","0.26","|TS |","","","90","SCT:04 20 BKN:07 35","","28.99","4.00","61","280","37","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET19001/25/24 18:03:02 SPECI KATL 252303Z 28006G32KT 4SM TSRA BR SCT020CB BKN035 BKN0 17/16 A3009 RMK AO2 PK WND 28032/2256 VIS LWR NE-SE OCNL LTGIC NE-SE-S TS NE-SE-S MOV NE P0026 T01720156 (RF)","","","","","","","","","","2007-03-27"
