airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay,DATE
ORD,2019-01-13,14,83,95,19.69,8.08,1.98,9.01,2019-01-13 14:00:00
ORD,2019-01-13,15,77,45,17.39,5.96,2.55,7.27,2019-01-13 15:00:00
ORD,2019-01-13,16,56,80,16.21,4.85,1.99,8.3,2019-01-13 16:00:00
ORD,2019-01-13,17,61,81,22.52,11.05,1.66,8.09,2019-01-13 17:00:00
ORD,2019-01-13,18,96,96,28.76,17.24,2.04,13.28,2019-01-13 18:00:00
ORD,2019-01-13,19,88,76,22.09,10.32,1.33,11.48,2019-01-13 19:00:00
ORD,2019-01-13,20,43,65,17.05,5.64,2.41,10.16,2019-01-13 20:00:00
ORD,2019-01-13,21,50,44,18.18,6.69,1.61,9.92,2019-01-13 21:00:00
ORD,2019-01-13,22,30,19,16.77,5.45,2.5,4.33,2019-01-13 22:00:00
ORD,2019-01-13,23,2,21,11.5,0.3,1.57,3.58,2019-01-13 23:00:00
ORD,2019-01-14,0,6,8,15.4,4.48,1.13,1.3,2019-01-14 00:00:00
ORD,2019-01-14,1,2,1,18.6,7.28,0.0,5.1,2019-01-14 01:00:00
ORD,2019-01-14,2,0,0,31.0,19.6,1.67,3.4,2019-01-14 02:00:00
ORD,2019-01-14,3,0,0,11.0,0.0,0.0,0.0,2019-01-14 03:00:00
ORD,2019-01-14,4,0,0,0.0,0.0,0.0,0.0,2019-01-14 04:00:00
ORD,2019-01-14,5,8,6,12.33,1.44,0.29,1.71,2019-01-14 05:00:00
ORD,2019-01-14,6,34,42,17.35,5.73,0.83,2.29,2019-01-14 06:00:00
ORD,2019-01-14,7,87,63,21.21,9.63,2.05,7.56,2019-01-14 07:00:00
ORD,2019-01-14,8,93,71,20.72,9.17,1.83,8.18,2019-01-14 08:00:00
ORD,2019-01-14,9,61,69,20.38,8.95,3.88,8.45,2019-01-14 09:00:00
ORD,2019-01-14,10,89,60,21.7,10.18,1.81,6.2,2019-01-14 10:00:00
ORD,2019-01-14,11,67,72,18.07,6.52,2.23,4.16,2019-01-14 11:00:00
ORD,2019-01-14,12,71,89,18.92,7.48,1.66,4.66,2019-01-14 12:00:00
ORD,2019-01-14,13,65,66,16.77,5.23,3.28,5.56,2019-01-14 13:00:00
ORD,2019-01-14,14,86,98,23.08,11.42,1.35,5.97,2019-01-14 14:00:00
ORD,2019-01-14,15,78,44,18.22,6.82,1.43,4.13,2019-01-14 15:00:00
ORD,2019-01-14,16,58,78,19.55,8.04,2.36,3.73,2019-01-14 16:00:00
ORD,2019-01-14,17,60,79,19.68,8.13,3.27,4.12,2019-01-14 17:00:00
ORD,2019-01-14,18,97,99,33.7,22.21,1.51,8.08,2019-01-14 18:00:00
ORD,2019-01-14,19,84,75,24.27,12.47,1.51,8.23,2019-01-14 19:00:00
ORD,2019-01-14,20,45,66,18.68,7.33,1.84,7.15,2019-01-14 20:00:00
ORD,2019-01-14,21,51,46,18.32,6.78,1.67,3.83,2019-01-14 21:00:00
ORD,2019-01-14,22,33,18,20.26,8.93,1.95,3.4,2019-01-14 22:00:00
ORD,2019-01-14,23,0,21,17.4,6.0,2.87,4.5,2019-01-14 23:00:00
ORD,2019-01-15,0,3,7,26.75,15.7,1.56,4.37,2019-01-15 00:00:00
ORD,2019-01-15,1,2,0,20.0,8.68,0.0,0.0,2019-01-15 01:00:00
ORD,2019-01-15,2,0,1,0.0,0.0,0.0,0.0,2019-01-15 02:00:00
ORD,2019-01-15,3,0,0,23.0,11.6,0.0,5.1,2019-01-15 03:00:00
ORD,2019-01-15,4,1,0,0.0,0.0,0.0,0.7,2019-01-15 04:00:00
ORD,2019-01-15,5,9,6,17.7,6.62,17.0,2.19,2019-01-15 05:00:00
ORD,2019-01-15,6,33,40,19.18,7.59,0.6,3.07,2019-01-15 06:00:00
ORD,2019-01-15,7,83,65,22.95,11.43,2.28,5.03,2019-01-15 07:00:00
ORD,2019-01-15,8,87,70,25.13,13.62,1.56,7.05,2019-01-15 08:00:00
ORD,2019-01-15,9,56,64,25.02,13.52,1.56,10.31,2019-01-15 09:00:00
ORD,2019-01-15,10,85,58,27.64,16.07,1.66,6.72,2019-01-15 10:00:00
ORD,2019-01-15,11,61,70,25.76,14.25,1.44,4.71,2019-01-15 11:00:00
ORD,2019-01-15,12,71,86,26.49,14.98,2.02,7.75,2019-01-15 12:00:00
ORD,2019-01-15,13,61,64,24.26,12.7,2.73,8.97,2019-01-15 13:00:00
ORD,2019-01-15,14,87,93,28.56,16.86,1.72,6.9,2019-01-15 14:00:00
ORD,2019-01-15,15,71,42,24.18,12.67,1.66,5.05,2019-01-15 15:00:00
ORD,2019-01-15,16,49,74,23.92,12.53,2.29,4.69,2019-01-15 16:00:00
ORD,2019-01-15,17,55,75,27.95,16.13,2.4,5.62,2019-01-15 17:00:00
ORD,2019-01-15,18,95,96,30.78,19.26,2.61,8.27,2019-01-15 18:00:00
ORD,2019-01-15,19,81,60,27.93,16.17,2.25,8.9,2019-01-15 19:00:00
ORD,2019-01-15,20,41,66,23.32,12.0,2.0,8.08,2019-01-15 20:00:00
ORD,2019-01-15,21,47,40,23.52,12.01,1.77,4.75,2019-01-15 21:00:00
ORD,2019-01-15,22,31,20,25.74,14.42,1.38,3.02,2019-01-15 22:00:00
ORD,2019-01-15,23,1,19,20.5,9.1,2.24,4.7,2019-01-15 23:00:00
ORD,2019-01-16,0,5,7,18.0,6.67,3.0,2.78,2019-01-16 00:00:00
ORD,2019-01-16,1,2,0,17.33,6.07,12.0,9.1,2019-01-16 01:00:00
ORD,2019-01-16,2,1,1,0.0,0.0,0.0,7.1,2019-01-16 02:00:00
ORD,2019-01-16,3,2,0,21.0,9.6,0.0,7.1,2019-01-16 03:00:00
ORD,2019-01-16,4,1,0,26.0,14.6,0.25,0.8,2019-01-16 04:00:00
ORD,2019-01-16,5,8,6,14.11,3.38,0.67,1.76,2019-01-16 05:00:00
ORD,2019-01-16,6,32,39,16.83,5.31,1.77,4.09,2019-01-16 06:00:00
ORD,2019-01-16,7,83,65,21.6,10.12,2.74,4.97,2019-01-16 07:00:00
ORD,2019-01-16,8,85,70,19.65,8.17,3.14,8.68,2019-01-16 08:00:00
ORD,2019-01-16,9,58,65,19.2,7.7,5.28,8.51,2019-01-16 09:00:00
ORD,2019-01-16,10,87,57,24.2,12.63,1.77,8.67,2019-01-16 10:00:00
ORD,2019-01-16,11,63,73,17.98,6.57,1.97,6.9,2019-01-16 11:00:00
ORD,2019-01-16,12,73,83,16.04,4.84,2.39,7.25,2019-01-16 12:00:00
ORD,2019-01-16,13,65,63,16.63,5.2,2.61,7.67,2019-01-16 13:00:00
ORD,2019-01-16,14,86,93,18.48,6.8,2.8,7.33,2019-01-16 14:00:00
ORD,2019-01-16,15,71,43,19.42,7.9,2.0,7.99,2019-01-16 15:00:00
ORD,2019-01-16,16,54,77,17.09,5.59,1.45,8.06,2019-01-16 16:00:00
ORD,2019-01-16,17,57,76,21.34,9.66,2.37,9.03,2019-01-16 17:00:00
ORD,2019-01-16,18,98,98,28.96,17.43,2.65,11.16,2019-01-16 18:00:00
ORD,2019-01-16,19,84,63,21.69,9.93,1.74,12.55,2019-01-16 19:00:00
ORD,2019-01-16,20,45,65,16.24,4.93,2.06,8.51,2019-01-16 20:00:00
ORD,2019-01-16,21,48,46,16.92,5.45,2.23,7.41,2019-01-16 21:00:00
ORD,2019-01-16,22,31,19,16.64,5.27,2.0,4.18,2019-01-16 22:00:00
ORD,2019-01-16,23,1,24,11.6,1.04,2.08,2.99,2019-01-16 23:00:00
ORD,2019-01-17,0,8,7,18.33,6.98,1.57,1.6,2019-01-17 00:00:00
ORD,2019-01-17,1,4,0,19.75,8.45,0.0,0.0,2019-01-17 01:00:00
ORD,2019-01-17,2,2,0,20.5,9.3,0.0,1.1,2019-01-17 02:00:00
ORD,2019-01-17,3,0,0,20.0,8.6,0.0,6.1,2019-01-17 03:00:00
ORD,2019-01-17,4,0,1,14.0,2.6,0.0,1.45,2019-01-17 04:00:00
ORD,2019-01-17,5,8,7,13.78,2.62,0.44,1.2,2019-01-17 05:00:00
ORD,2019-01-17,6,34,42,16.6,5.28,4.12,4.12,2019-01-17 06:00:00
ORD,2019-01-17,7,86,66,24.06,12.5,4.28,10.62,2019-01-17 07:00:00
ORD,2019-01-17,8,93,72,29.44,17.92,2.81,13.54,2019-01-17 08:00:00
ORD,2019-01-17,9,59,67,32.05,20.52,4.97,10.4,2019-01-17 09:00:00
ORD,2019-01-17,10,91,59,37.72,26.21,3.18,11.03,2019-01-17 10:00:00
ORD,2019-01-17,11,68,70,24.65,13.14,1.34,6.79,2019-01-17 11:00:00
ORD,2019-01-17,12,71,92,21.93,10.55,2.04,6.89,2019-01-17 12:00:00
ORD,2019-01-17,13,64,66,19.89,8.36,2.18,6.57,2019-01-17 13:00:00
ORD,2019-01-17,14,88,99,19.98,8.34,1.57,5.0,2019-01-17 14:00:00
ORD,2019-01-17,15,78,42,18.49,7.12,1.4,3.08,2019-01-17 15:00:00
ORD,2019-01-17,16,58,77,18.26,6.86,2.05,3.76,2019-01-17 16:00:00
ORD,2019-01-17,17,60,78,24.38,12.61,3.99,6.18,2019-01-17 17:00:00
ORD,2019-01-17,18,98,99,37.09,25.57,1.71,11.55,2019-01-17 18:00:00
ORD,2019-01-17,19,84,74,27.43,15.74,1.49,12.84,2019-01-17 19:00:00
ORD,2019-01-17,20,47,66,20.07,8.68,1.34,11.44,2019-01-17 20:00:00
ORD,2019-01-17,21,51,45,18.16,6.61,0.65,6.94,2019-01-17 21:00:00
ORD,2019-01-17,22,31,22,18.66,7.26,0.42,3.87,2019-01-17 22:00:00
ORD,2019-01-17,23,1,22,16.17,4.83,1.92,2.54,2019-01-17 23:00:00
ORD,2019-01-18,0,4,9,16.0,4.95,1.43,2.83,2019-01-18 00:00:00
ORD,2019-01-18,1,5,0,17.83,6.63,0.0,0.0,2019-01-18 01:00:00
ORD,2019-01-18,2,1,1,10.67,0.87,3.0,5.0,2019-01-18 02:00:00
ORD,2019-01-18,3,0,0,0.0,0.0,0.0,7.1,2019-01-18 03:00:00
ORD,2019-01-18,4,0,0,27.0,15.6,0.38,0.56,2019-01-18 04:00:00
ORD,2019-01-18,5,8,7,15.5,4.65,3.0,0.58,2019-01-18 05:00:00
ORD,2019-01-18,6,33,43,18.09,6.52,0.7,3.09,2019-01-18 06:00:00
ORD,2019-01-18,7,85,63,20.93,9.41,2.65,5.92,2019-01-18 07:00:00
ORD,2019-01-18,8,88,70,19.15,7.63,3.81,8.99,2019-01-18 08:00:00
ORD,2019-01-18,9,59,70,20.52,9.01,3.77,8.69,2019-01-18 09:00:00
ORD,2019-01-18,10,90,60,25.57,14.06,1.57,8.38,2019-01-18 10:00:00
ORD,2019-01-18,11,67,70,18.41,6.9,1.99,6.58,2019-01-18 11:00:00
ORD,2019-01-18,12,69,87,21.39,9.89,3.11,7.89,2019-01-18 12:00:00
ORD,2019-01-18,13,64,66,20.93,9.57,2.81,9.5,2019-01-18 13:00:00
ORD,2019-01-18,14,87,99,35.87,24.26,2.48,12.59,2019-01-18 14:00:00
ORD,2019-01-18,15,77,42,32.99,21.48,3.64,10.65,2019-01-18 15:00:00
ORD,2019-01-18,16,58,79,29.05,17.53,3.86,9.21,2019-01-18 16:00:00
ORD,2019-01-18,17,62,82,26.05,14.23,3.27,10.33,2019-01-18 17:00:00
ORD,2019-01-18,18,97,100,29.03,17.53,3.34,11.26,2019-01-18 18:00:00
ORD,2019-01-18,19,87,74,28.51,16.73,2.52,11.25,2019-01-18 19:00:00
ORD,2019-01-18,20,45,66,28.84,17.4,1.42,8.88,2019-01-18 20:00:00
ORD,2019-01-18,21,52,46,24.74,13.14,2.53,8.67,2019-01-18 21:00:00
ORD,2019-01-18,22,32,19,46.63,35.18,4.33,8.0,2019-01-18 22:00:00
ORD,2019-01-18,23,1,23,25.0,13.6,1.46,5.08,2019-01-18 23:00:00
ORD,2019-01-19,0,5,6,39.0,27.6,3.8,4.74,2019-01-19 00:00:00
ORD,2019-01-19,1,5,0,30.33,18.93,0.0,0.0,2019-01-19 01:00:00
ORD,2019-01-19,2,1,0,0.0,0.0,0.0,12.1,2019-01-19 02:00:00
ORD,2019-01-19,3,0,0,23.0,11.6,0.0,0.0,2019-01-19 03:00:00
ORD,2019-01-19,4,0,0,0.0,0.0,2.0,9.1,2019-01-19 04:00:00
ORD,2019-01-19,5,9,7,34.8,23.1,1.43,8.73,2019-01-19 05:00:00
ORD,2019-01-19,6,23,35,38.8,27.19,1.25,5.13,2019-01-19 06:00:00
ORD,2019-01-19,7,58,49,40.68,28.99,8.69,5.64,2019-01-19 07:00:00
ORD,2019-01-19,8,74,56,45.48,33.74,9.15,7.53,2019-01-19 08:00:00
ORD,2019-01-19,9,59,62,42.28,30.72,38.8,8.71,2019-01-19 09:00:00
ORD,2019-01-19,10,88,47,36.98,25.38,32.21,9.21,2019-01-19 10:00:00
ORD,2019-01-19,11,55,59,38.81,27.09,30.5,8.21,2019-01-19 11:00:00
ORD,2019-01-19,12,61,70,29.77,18.2,3.37,9.37,2019-01-19 12:00:00
ORD,2019-01-19,13,53,61,29.85,18.43,6.67,8.35,2019-01-19 13:00:00
ORD,2019-01-19,14,75,86,26.29,14.5,10.0,10.78,2019-01-19 14:00:00
ORD,2019-01-19,15,60,38,30.42,19.01,2.1,9.27,2019-01-19 15:00:00
ORD,2019-01-19,16,58,71,26.19,14.76,5.24,8.11,2019-01-19 16:00:00
ORD,2019-01-19,17,49,76,26.75,15.0,16.9,6.93,2019-01-19 17:00:00
ORD,2019-01-19,18,81,79,27.41,15.91,10.87,6.8,2019-01-19 18:00:00
ORD,2019-01-19,19,64,55,24.79,13.28,6.0,9.2,2019-01-19 19:00:00
ORD,2019-01-19,20,35,53,26.22,14.77,20.58,6.11,2019-01-19 20:00:00
ORD,2019-01-19,21,41,25,26.53,14.92,13.06,7.69,2019-01-19 21:00:00
ORD,2019-01-19,22,21,10,35.55,24.04,25.82,8.33,2019-01-19 22:00:00
ORD,2019-01-19,23,0,19,0.0,0.0,19.48,11.42,2019-01-19 23:00:00
ORD,2019-01-20,0,4,8,30.75,19.35,23.43,6.7,2019-01-20 00:00:00
ORD,2019-01-20,1,4,0,21.29,9.89,0.0,6.1,2019-01-20 01:00:00
ORD,2019-01-20,2,1,1,21.5,9.43,4.25,5.45,2019-01-20 02:00:00
ORD,2019-01-20,3,1,0,0.0,0.0,0.0,9.55,2019-01-20 03:00:00
ORD,2019-01-20,4,0,0,18.0,6.6,11.0,7.1,2019-01-20 04:00:00
ORD,2019-01-20,5,8,8,20.13,8.51,24.88,4.83,2019-01-20 05:00:00
ORD,2019-01-20,6,18,28,23.89,12.28,0.75,3.71,2019-01-20 06:00:00
ORD,2019-01-20,7,56,55,20.42,8.84,0.76,6.31,2019-01-20 07:00:00
ORD,2019-01-20,8,67,61,22.45,11.02,0.59,10.18,2019-01-20 08:00:00
ORD,2019-01-20,9,59,60,21.3,9.74,1.12,10.64,2019-01-20 09:00:00
ORD,2019-01-20,10,88,49,24.77,13.25,1.88,7.32,2019-01-20 10:00:00
ORD,2019-01-20,11,60,60,22.5,10.88,1.43,7.23,2019-01-20 11:00:00
ORD,2019-01-20,12,71,78,23.08,11.55,2.16,10.81,2019-01-20 12:00:00
ORD,2019-01-20,13,61,61,21.97,10.52,1.75,13.65,2019-01-20 13:00:00
ORD,2019-01-20,14,79,91,27.51,15.75,1.26,10.62,2019-01-20 14:00:00
ORD,2019-01-20,15,71,44,19.45,8.09,1.48,5.0,2019-01-20 15:00:00
ORD,2019-01-20,16,55,78,24.48,13.11,3.32,7.6,2019-01-20 16:00:00
ORD,2019-01-20,17,56,79,22.58,10.75,2.49,9.87,2019-01-20 17:00:00
ORD,2019-01-20,18,92,88,32.12,20.66,1.58,12.4,2019-01-20 18:00:00
ORD,2019-01-20,19,82,68,26.27,14.57,1.74,15.64,2019-01-20 19:00:00
ORD,2019-01-20,20,41,59,20.0,8.69,0.8,14.66,2019-01-20 20:00:00
ORD,2019-01-20,21,50,42,25.92,14.33,1.29,14.46,2019-01-20 21:00:00
ORD,2019-01-20,22,29,16,25.25,13.82,1.24,4.59,2019-01-20 22:00:00
ORD,2019-01-20,23,2,18,21.33,10.4,1.1,6.05,2019-01-20 23:00:00
ORD,2019-01-21,0,5,8,16.67,5.33,1.2,2.2,2019-01-21 00:00:00
ORD,2019-01-21,1,2,1,26.67,15.27,0.0,6.6,2019-01-21 01:00:00
ORD,2019-01-21,2,0,0,20.0,8.6,21.5,5.1,2019-01-21 02:00:00
ORD,2019-01-21,3,0,0,0.0,0.0,0.0,0.0,2019-01-21 03:00:00
ORD,2019-01-21,4,0,0,17.67,6.4,0.0,0.0,2019-01-21 04:00:00
ORD,2019-01-21,5,8,6,21.57,10.39,3.0,5.26,2019-01-21 05:00:00
ORD,2019-01-21,6,25,28,24.35,12.67,1.88,6.49,2019-01-21 06:00:00
ORD,2019-01-21,7,67,66,24.53,13.0,2.76,8.41,2019-01-21 07:00:00
ORD,2019-01-21,8,86,64,23.69,12.2,2.0,10.65,2019-01-21 08:00:00
ORD,2019-01-21,9,59,63,23.33,11.85,3.82,10.19,2019-01-21 09:00:00
ORD,2019-01-21,10,88,55,26.07,14.55,1.91,8.79,2019-01-21 10:00:00
ORD,2019-01-21,11,67,70,20.68,9.13,2.78,9.99,2019-01-21 11:00:00
ORD,2019-01-21,12,72,84,20.13,8.58,2.05,11.41,2019-01-21 12:00:00
ORD,2019-01-21,13,65,65,18.78,7.39,2.14,9.39,2019-01-21 13:00:00
ORD,2019-01-21,14,86,98,20.44,8.83,1.94,9.68,2019-01-21 14:00:00
ORD,2019-01-21,15,77,44,18.97,7.54,2.77,9.23,2019-01-21 15:00:00
ORD,2019-01-21,16,58,77,18.12,6.64,2.45,8.3,2019-01-21 16:00:00
ORD,2019-01-21,17,60,76,23.4,11.55,1.87,8.76,2019-01-21 17:00:00
ORD,2019-01-21,18,94,99,20.81,9.28,3.25,10.03,2019-01-21 18:00:00
ORD,2019-01-21,19,85,74,21.81,10.01,2.05,12.19,2019-01-21 19:00:00
ORD,2019-01-21,20,45,66,19.27,7.89,1.3,10.52,2019-01-21 20:00:00
ORD,2019-01-21,21,51,47,18.05,6.66,1.32,8.15,2019-01-21 21:00:00
ORD,2019-01-21,22,34,18,15.64,4.32,34.05,3.99,2019-01-21 22:00:00
ORD,2019-01-21,23,1,21,18.0,6.68,1.73,3.22,2019-01-21 23:00:00
ORD,2019-01-22,0,3,7,23.33,11.93,0.88,2.91,2019-01-22 00:00:00
ORD,2019-01-22,1,4,0,15.0,3.7,0.0,5.1,2019-01-22 01:00:00
ORD,2019-01-22,2,0,0,11.0,0.0,0.0,0.0,2019-01-22 02:00:00
ORD,2019-01-22,3,0,1,0.0,0.0,0.0,8.1,2019-01-22 03:00:00
ORD,2019-01-22,4,1,0,18.0,6.6,0.0,1.85,2019-01-22 04:00:00
ORD,2019-01-22,5,9,6,23.0,11.76,2.73,3.09,2019-01-22 05:00:00
ORD,2019-01-22,6,33,41,17.44,5.91,1.36,5.74,2019-01-22 06:00:00
ORD,2019-01-22,7,83,67,20.81,9.28,1.49,7.59,2019-01-22 07:00:00
ORD,2019-01-22,8,87,71,23.26,11.66,2.15,10.02,2019-01-22 08:00:00
ORD,2019-01-22,9,56,63,34.15,22.6,3.77,10.52,2019-01-22 09:00:00
ORD,2019-01-22,10,85,58,51.24,39.67,26.3,18.59,2019-01-22 10:00:00
ORD,2019-01-22,11,61,70,41.67,30.0,17.67,13.01,2019-01-22 11:00:00
ORD,2019-01-22,12,71,86,31.13,19.58,9.97,7.15,2019-01-22 12:00:00
ORD,2019-01-22,13,61,64,29.71,18.01,14.21,4.73,2019-01-22 13:00:00
ORD,2019-01-22,14,87,94,31.41,19.58,16.25,5.75,2019-01-22 14:00:00
ORD,2019-01-22,15,70,42,30.53,18.98,5.59,6.14,2019-01-22 15:00:00
ORD,2019-01-22,16,50,74,31.3,19.73,3.14,4.89,2019-01-22 16:00:00
ORD,2019-01-22,17,56,75,25.91,14.17,3.94,7.47,2019-01-22 17:00:00
ORD,2019-01-22,18,94,96,25.24,13.77,5.22,4.56,2019-01-22 18:00:00
ORD,2019-01-22,19,81,60,27.8,16.06,0.63,7.59,2019-01-22 19:00:00
ORD,2019-01-22,20,41,65,21.0,9.68,1.55,5.11,2019-01-22 20:00:00
ORD,2019-01-22,21,48,41,26.8,15.21,7.5,3.9,2019-01-22 21:00:00
ORD,2019-01-22,22,31,20,27.91,16.67,2.36,6.29,2019-01-22 22:00:00
ORD,2019-01-22,23,2,19,29.63,18.22,4.75,4.25,2019-01-22 23:00:00
ORD,2019-01-23,0,4,7,22.0,10.83,25.86,4.67,2019-01-23 00:00:00
ORD,2019-01-23,1,2,0,13.0,1.73,0.0,7.1,2019-01-23 01:00:00
ORD,2019-01-23,2,1,0,27.0,15.6,8.5,4.6,2019-01-23 02:00:00
ORD,2019-01-23,3,2,0,48.0,36.6,0.0,2.05,2019-01-23 03:00:00
ORD,2019-01-23,4,1,0,34.0,22.6,0.75,5.1,2019-01-23 04:00:00
ORD,2019-01-23,5,8,6,42.67,31.5,3.91,1.82,2019-01-23 05:00:00
ORD,2019-01-23,6,32,39,38.89,27.27,3.23,11.59,2019-01-23 06:00:00
ORD,2019-01-23,7,82,67,41.17,29.59,6.74,11.52,2019-01-23 07:00:00
ORD,2019-01-23,8,86,69,49.43,37.82,4.19,10.09,2019-01-23 08:00:00
ORD,2019-01-23,9,58,65,52.26,40.69,3.84,12.36,2019-01-23 09:00:00
ORD,2019-01-23,10,87,57,48.69,37.14,3.12,14.29,2019-01-23 10:00:00
ORD,2019-01-23,11,63,73,48.69,37.01,4.05,11.6,2019-01-23 11:00:00
ORD,2019-01-23,12,73,82,39.13,27.55,3.66,15.56,2019-01-23 12:00:00
ORD,2019-01-23,13,65,63,32.68,21.09,6.38,14.23,2019-01-23 13:00:00
ORD,2019-01-23,14,85,93,35.06,23.3,3.99,11.01,2019-01-23 14:00:00
ORD,2019-01-23,15,71,42,34.26,22.76,3.32,7.83,2019-01-23 15:00:00
ORD,2019-01-23,16,54,76,29.47,17.93,3.3,10.27,2019-01-23 16:00:00
ORD,2019-01-23,17,59,77,26.34,14.49,3.33,10.59,2019-01-23 17:00:00
ORD,2019-01-23,18,97,99,27.28,15.78,2.35,9.41,2019-01-23 18:00:00
ORD,2019-01-23,19,85,63,26.1,14.37,1.9,10.81,2019-01-23 19:00:00
ORD,2019-01-23,20,45,65,22.93,11.53,1.75,8.46,2019-01-23 20:00:00
ORD,2019-01-23,21,47,46,24.21,12.62,1.72,8.39,2019-01-23 21:00:00
ORD,2019-01-23,22,32,19,20.55,9.14,1.48,4.13,2019-01-23 22:00:00
ORD,2019-01-23,23,1,24,16.2,4.8,3.31,4.6,2019-01-23 23:00:00
ORD,2019-01-24,0,8,7,20.11,8.76,2.71,2.6,2019-01-24 00:00:00
ORD,2019-01-24,1,4,0,19.25,7.95,0.0,0.0,2019-01-24 01:00:00
ORD,2019-01-24,2,2,0,18.0,6.73,0.0,0.0,2019-01-24 02:00:00
ORD,2019-01-24,3,0,0,29.0,17.6,0.0,1.1,2019-01-24 03:00:00
ORD,2019-01-24,4,0,1,0.0,0.0,0.44,2.76,2019-01-24 04:00:00
ORD,2019-01-24,5,8,7,17.5,6.28,27.56,8.59,2019-01-24 05:00:00
ORD,2019-01-24,6,34,42,23.2,11.63,0.78,2.95,2019-01-24 06:00:00
ORD,2019-01-24,7,86,67,24.7,13.27,2.05,6.78,2019-01-24 07:00:00
ORD,2019-01-24,8,92,72,25.9,14.35,2.23,6.41,2019-01-24 08:00:00
ORD,2019-01-24,9,59,67,23.93,12.36,2.25,8.01,2019-01-24 09:00:00
ORD,2019-01-24,10,91,59,27.16,15.62,2.6,6.59,2019-01-24 10:00:00
ORD,2019-01-24,11,68,70,34.96,23.37,2.55,6.26,2019-01-24 11:00:00
ORD,2019-01-24,12,71,92,38.1,26.55,2.4,15.3,2019-01-24 12:00:00
ORD,2019-01-24,13,64,67,40.97,29.37,3.8,20.92,2019-01-24 13:00:00
ORD,2019-01-24,14,88,99,39.66,27.96,2.54,11.47,2019-01-24 14:00:00
ORD,2019-01-24,15,77,42,42.68,31.21,2.22,10.95,2019-01-24 15:00:00
ORD,2019-01-24,16,58,77,35.5,23.97,2.81,11.5,2019-01-24 16:00:00
ORD,2019-01-24,17,62,79,32.72,20.88,3.69,8.71,2019-01-24 17:00:00
ORD,2019-01-24,18,97,98,27.51,15.98,1.92,10.19,2019-01-24 18:00:00
ORD,2019-01-24,19,85,74,21.92,10.2,1.79,9.26,2019-01-24 19:00:00
ORD,2019-01-24,20,47,66,20.29,8.88,1.28,12.77,2019-01-24 20:00:00
ORD,2019-01-24,21,51,45,19.19,7.66,2.58,5.41,2019-01-24 21:00:00
ORD,2019-01-24,22,32,22,17.0,5.77,0.96,5.6,2019-01-24 22:00:00
ORD,2019-01-24,23,1,21,16.5,5.1,2.17,5.13,2019-01-24 23:00:00
ORD,2019-01-25,0,4,9,17.5,6.1,2.86,1.04,2019-01-25 00:00:00
ORD,2019-01-25,1,4,0,25.0,13.6,0.0,7.1,2019-01-25 01:00:00
ORD,2019-01-25,2,1,0,22.0,10.6,0.0,6.1,2019-01-25 02:00:00
ORD,2019-01-25,3,0,0,22.0,10.6,0.0,7.1,2019-01-25 03:00:00
ORD,2019-01-25,4,0,0,0.0,0.0,0.88,1.6,2019-01-25 04:00:00
ORD,2019-01-25,5,8,7,15.33,4.26,0.0,1.43,2019-01-25 05:00:00
ORD,2019-01-25,6,33,43,21.94,10.27,0.82,3.41,2019-01-25 06:00:00
ORD,2019-01-25,7,86,67,22.36,10.84,2.03,8.16,2019-01-25 07:00:00
ORD,2019-01-25,8,93,70,26.71,15.18,1.79,9.31,2019-01-25 08:00:00
ORD,2019-01-25,9,59,70,26.27,14.72,1.57,9.43,2019-01-25 09:00:00
ORD,2019-01-25,10,91,60,28.2,16.63,1.67,9.71,2019-01-25 10:00:00
ORD,2019-01-25,11,67,71,20.76,9.16,1.2,6.13,2019-01-25 11:00:00
ORD,2019-01-25,12,71,89,21.46,9.91,1.77,7.2,2019-01-25 12:00:00
ORD,2019-01-25,13,65,67,21.18,9.7,4.03,8.12,2019-01-25 13:00:00
ORD,2019-01-25,14,87,99,35.11,23.42,2.33,8.21,2019-01-25 14:00:00
ORD,2019-01-25,15,77,43,37.31,25.91,1.21,10.3,2019-01-25 15:00:00
ORD,2019-01-25,16,58,78,42.33,30.79,2.74,14.02,2019-01-25 16:00:00
ORD,2019-01-25,17,60,82,43.22,31.34,4.41,16.13,2019-01-25 17:00:00
ORD,2019-01-25,18,97,100,44.21,32.69,3.36,27.04,2019-01-25 18:00:00
ORD,2019-01-25,19,87,75,35.05,23.24,1.13,22.68,2019-01-25 19:00:00
ORD,2019-01-25,20,46,66,27.98,16.59,1.07,25.1,2019-01-25 20:00:00
ORD,2019-01-25,21,52,46,25.28,13.69,1.46,31.49,2019-01-25 21:00:00
ORD,2019-01-25,22,34,19,21.95,10.66,0.63,18.82,2019-01-25 22:00:00
ORD,2019-01-25,23,1,23,19.67,8.27,1.83,9.26,2019-01-25 23:00:00
ORD,2019-01-26,0,4,6,19.86,8.66,1.75,6.86,2019-01-26 00:00:00
ORD,2019-01-26,1,5,0,23.0,11.6,0.0,0.0,2019-01-26 01:00:00
ORD,2019-01-26,2,1,0,0.0,0.0,0.0,0.0,2019-01-26 02:00:00
ORD,2019-01-26,3,0,0,22.0,10.6,0.0,0.0,2019-01-26 03:00:00
